"","siteID","year","season","total_count_per_100_trapnight","richness","domain_id","site_name","site_type","latitude","longitude","mean_elevation_m","minimum_elevation_m","maximum_elevation_m","mean_annual_temperature_C","mean_annual_precipitation_mm","dominant_wind_direction","mean_canopy_height_m","dominant_nlcd_classes","domint_plant_species","usgs_geology_unit","megapit_soil_family","soil_subgroup","avg_number_of_green_days","avg_green_max_doy"
"308","OSBS","2015","spring",7.02435064935065,4,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"309","OSBS","2015","summer",6.28611111111111,4,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"310","OSBS","2016","spring",4.86904761904762,4,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"311","OSBS","2016","summer",5.84444444444444,5,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"312","OSBS","2017","spring",18.9125,6,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"313","OSBS","2017","summer",9.46666666666667,5,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"314","OSBS","2017","winter",3.5,3,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"315","OSBS","2018","fall",1,1,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"316","OSBS","2018","spring",7.97777777777778,4,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"317","OSBS","2018","summer",9.58333333333333,4,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"318","OSBS","2019","spring",5.2,4,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"319","OSBS","2019","summer",4.41666666666667,2,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"320","OSBS","2019","winter",3.5,3,"D03","Ordway-Swisher Biological Station NEON","Core Terrestrial",29.689282,-81.993431,46,22,49,20.9,1302,"NE","23","Emergent Herbaceous Wetlands|Evergreen Forest|Woody Wetlands","Quercus laevis (turkey oak)|Pinus palustris (longleaf pine)|Aristida beyrichia (Beyrich threeawn)","FLPOc;0","","Typic Quartzipsam-ments",245,"150"
"321","RMNP","2017","fall",16.3995271867612,5,"D10","Rocky Mountains NEON","Relocatable Terrestrial",40.275903,-105.54596,2742,2454,3042,2.9,731,"","19","Evergreen Forest","Pinus contorta (Lodgepole pine)|Abies lasiocarpa (Subalpine fir)|Pseudotsuga menziesii (Douglas-fir)","COYg;0","Loamy, skeletal, mixed, superactive. Ustic Haplocryolls.","Ustic Haplocryolls",165,"180"
"322","RMNP","2017","spring",3.05555555555556,2,"D10","Rocky Mountains NEON","Relocatable Terrestrial",40.275903,-105.54596,2742,2454,3042,2.9,731,"","19","Evergreen Forest","Pinus contorta (Lodgepole pine)|Abies lasiocarpa (Subalpine fir)|Pseudotsuga menziesii (Douglas-fir)","COYg;0","Loamy, skeletal, mixed, superactive. Ustic Haplocryolls.","Ustic Haplocryolls",165,"180"
"323","RMNP","2017","summer",11.8333333333333,5,"D10","Rocky Mountains NEON","Relocatable Terrestrial",40.275903,-105.54596,2742,2454,3042,2.9,731,"","19","Evergreen Forest","Pinus contorta (Lodgepole pine)|Abies lasiocarpa (Subalpine fir)|Pseudotsuga menziesii (Douglas-fir)","COYg;0","Loamy, skeletal, mixed, superactive. Ustic Haplocryolls.","Ustic Haplocryolls",165,"180"
"324","RMNP","2018","fall",14,3,"D10","Rocky Mountains NEON","Relocatable Terrestrial",40.275903,-105.54596,2742,2454,3042,2.9,731,"","19","Evergreen Forest","Pinus contorta (Lodgepole pine)|Abies lasiocarpa (Subalpine fir)|Pseudotsuga menziesii (Douglas-fir)","COYg;0","Loamy, skeletal, mixed, superactive. Ustic Haplocryolls.","Ustic Haplocryolls",165,"180"
"325","RMNP","2018","summer",9,6,"D10","Rocky Mountains NEON","Relocatable Terrestrial",40.275903,-105.54596,2742,2454,3042,2.9,731,"","19","Evergreen Forest","Pinus contorta (Lodgepole pine)|Abies lasiocarpa (Subalpine fir)|Pseudotsuga menziesii (Douglas-fir)","COYg;0","Loamy, skeletal, mixed, superactive. Ustic Haplocryolls.","Ustic Haplocryolls",165,"180"
"326","RMNP","2019","spring",6.58333333333333,5,"D10","Rocky Mountains NEON","Relocatable Terrestrial",40.275903,-105.54596,2742,2454,3042,2.9,731,"","19","Evergreen Forest","Pinus contorta (Lodgepole pine)|Abies lasiocarpa (Subalpine fir)|Pseudotsuga menziesii (Douglas-fir)","COYg;0","Loamy, skeletal, mixed, superactive. Ustic Haplocryolls.","Ustic Haplocryolls",165,"180"
"327","RMNP","2019","summer",11.2037037037037,7,"D10","Rocky Mountains NEON","Relocatable Terrestrial",40.275903,-105.54596,2742,2454,3042,2.9,731,"","19","Evergreen Forest","Pinus contorta (Lodgepole pine)|Abies lasiocarpa (Subalpine fir)|Pseudotsuga menziesii (Douglas-fir)","COYg;0","Loamy, skeletal, mixed, superactive. Ustic Haplocryolls.","Ustic Haplocryolls",165,"180"
"328","SCBI","2014","fall",8.5,4,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"329","SCBI","2014","spring",6.07291666666667,5,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"330","SCBI","2014","summer",5.64178927384907,4,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"331","SCBI","2015","spring",15.2363547709955,5,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"332","SCBI","2015","summer",20.2497358116373,8,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"333","SCBI","2016","spring",18.3947165912024,5,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"334","SCBI","2016","summer",25.8786303630363,8,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"335","SCBI","2016","winter",8.05555555555556,3,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"336","SCBI","2017","spring",12.1739316239316,6,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"337","SCBI","2017","summer",13.3518518518519,6,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"338","SCBI","2017","winter",8.33333333333333,7,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"339","SCBI","2018","fall",23.3333333333333,5,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"340","SCBI","2018","spring",8.26611854329246,3,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"341","SCBI","2018","summer",13.375,6,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"342","SCBI","2019","spring",18.0728632478632,9,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"343","SCBI","2019","summer",12.25,7,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"344","SCBI","2019","winter",10.3333333333333,4,"D02","Smithsonian Conservation Biology Institute NEON","Core Terrestrial",38.892925,-78.139494,352,251,571,11.6,1126,"SSE","35","Deciduous Forest|Evergreen Forest|Pasture/Hay","Liriodendron tulipifera (tulip tree)|Microstegium vimineum (Japanese stiltgrass)|Fraxinus america (white ash)","VACAZc;0","Loamy, skeletal, mixed, active, mesic. Ultic Hapludalfs.","Ultic Hapludalfs",245,"150"
"345","SERC","2015","fall",3.05555555555556,2,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"346","SERC","2015","spring",2.48148148148148,2,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"347","SERC","2015","summer",4.96345514950166,3,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"348","SERC","2016","fall",4.98611111111111,3,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"349","SERC","2016","spring",3.42857142857143,3,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"350","SERC","2016","summer",8.88492063492063,5,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"351","SERC","2017","spring",6.73611111111111,4,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"352","SERC","2017","summer",10.9294871794872,6,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"353","SERC","2018","fall",2,2,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"354","SERC","2018","spring",6,3,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"355","SERC","2018","summer",6.40277777777778,3,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
"356","SERC","2019","fall",4.76666666666667,3,"D02","Smithsonian Environmental Research Center NEON","Relocatable Terrestrial",38.890131,-76.560014,33,0,43,13.6,1075,"NNW","38","Cultivated Crops|Deciduous Forest","Liriodendron tulipifera (tulip poplar)|Fagus grandifolia (American Beech)|Liquidambar styraciflua (American sweetgum)","MDTn;5","Fine, loamy, mixed, active, mesic. Aquic Hapludults.","Aquic Hapludults",245,"155"
